Last Name,Prefix,First Name,Age,Age Group ,,,class,embarked,country,ticketno,fare,sibsp,parch,survived,
White, Mr, Arthur,37,,,,victualling crew,S,England,NA,33.40,0,0,no,
White, Mr, Edward Joseph,27,,,,victualling crew,S,England,NA,33.40,0,0,no,
White, Mr, Frank Leonard,28,,,,engineering crew,S,England,NA,33.40,0,0,no,
White, Mr, Leonard Lisle Oliver,32,,,,victualling crew,B,Australia,NA,33.40,0,0,no,
White, Mr, William George,23,,,,engineering crew,S,England,NA,33.40,0,0,yes,
Whitford, Mr, Alfred Henry,39,,,,victualling crew,S,England,NA,33.40,0,0,no,
Widgery, Mr, Isaac George,37,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Wilde, Mr, Henry Tingle,39,,,,deck crew,S,England,NA,33.40,0,0,no,
Williams, Mr, Arthur John,42,,,,victualling crew,S,England,NA,33.40,0,0,no,
Williams, Mr, Samuel Solomon,26,,,,engineering crew,S,England,NA,33.40,0,0,no,
Williams, Mr, Walter John,28,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Williamson, Mr, James Bertram,35,,,,victualling crew,S,Ireland,NA,33.40,0,0,no,
Willis, Mr, William,59,,,,victualling crew,S,England,NA,33.40,0,0,no,
Willsher, Mr, William Aubrey,34,,,,victualling crew,S,England,NA,33.40,0,0,no,
Wilson, Mr, Herbert 'Bertie',28,,,,engineering crew,B,England,NA,33.40,0,0,no,
Wilton, Mr, William Edward,53,,,,engineering crew,S,England,NA,33.40,0,0,no,
Windebank, Mr, Alfred Edgar,38,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Winser, Mr, Rowland,36,,,,victualling crew,S,England,NA,33.40,0,0,no,
Witcher, Mr, Albert Ernest,39,,,,engineering crew,S,England,NA,33.40,0,0,no,
Witter, Mr, James William Cheetham,31,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Wittman, Mr, Henry,39,,,,victualling crew,S,Austria,NA,33.40,0,0,no,
Witt, Mr, Henry Dennis,37,,,,engineering crew,S,England,NA,33.40,0,0,no,
Witts, Mr, William Francis,35,,,,engineering crew,S,England,NA,33.40,0,0,no,
Woodford, Mr, Frederick Ernest,40,,,,engineering crew,S,England,NA,33.40,0,0,no,
Wood, Mr, Henry,31,,,,engineering crew,S,England,NA,33.40,0,0,no,
Wood, Mr, James Thomas,49,,,,victualling crew,S,England,NA,33.40,0,0,no,
Woody, Mr, Oscar Scott,41,,,,victualling crew,S,United States,NA,33.40,0,0,no,
Wormald, Mr, Henry Frederick Charles,45,,,,victualling crew,S,England,NA,33.40,0,0,no,
Worthman, Mr, William Henry,37,,,,engineering crew,S,England,NA,33.40,0,0,no,
Wrapson, Mr, Frederick Bernard,19,,,,victualling crew,B,England,NA,33.40,0,0,no,
Wright, Mr, Frederick,24,,,,victualling crew,S,England,NA,33.40,0,0,no,
Wright, Mr, William,40,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Wyeth, Mr, James Robert,26,,,,engineering crew,S,England,NA,33.40,0,0,no,
Wynn, Mr, Walter,41,,,,deck crew,B,England,NA,33.40,0,0,yes,
Yearsley, Mr, Harry,40,,,,victualling crew,S,England,NA,33.40,0,0,yes,
Young, Mr, Francis James,32,,,,engineering crew,S,England,NA,33.40,0,0,no,
Zanetti, Sig, Minio,20,,,,restaurant staff,S,England,NA,33.40,0,0,no,
Zarracchi, Sig, L,26,,,,restaurant staff,S,England,NA,33.40,0,0,no,
